Heating,DHWSystem,Doors,Windows,ACH,AboveGradeWall,FoundationWall,AtticCeilings,Electricity-kWh,NG-GJ
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,5,38,17,50,15088.5,43.871
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,5,38,17,50,15088.3,30.6964
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,5,38,17,50,18337.2,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,5,38,17,50,11828.3,44.916
NGF_92%,ElectricHP,FiberglassCore,Double_pane,5,38,17,50,11828.2,31.369
ASHP2,ElectricHP,FiberglassCore,Double_pane,5,38,17,50,15162.1,0
NGF_65%,NGtank,FiberglassCore,Double_pane,5,38,17,60,8811.2,77.1514
NGF_92%,NGtank,FiberglassCore,Double_pane,5,38,17,60,8811.1,65.075
ASHP2,NGtank,FiberglassCore,Double_pane,5,38,17,60,11782.9,36.6054
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,5,38,17,60,8820.1,68.3278
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,5,38,17,60,8820,55.3394
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,5,38,17,60,12013.3,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,5,38,17,60,15086,43.0464
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,5,38,17,60,15085.9,30.1226
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,5,38,17,60,18261.4,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,5,38,17,60,11825.4,44.0116
NGF_92%,ElectricHP,FiberglassCore,Double_pane,5,38,17,60,11825.3,30.7914
ASHP2,ElectricHP,FiberglassCore,Double_pane,5,38,17,60,15089.2,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,8.47,9031.8,146.4824
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,8.47,9031.6,109.1588
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,10.16,8.47,18042.5,36.4002
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,8.47,9043.7,138.2934
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,8.47,9043.5,100.2212
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,8.47,18316.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,8.47,15298.7,113.0006
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,8.47,15298.4,74.993
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,8.47,24552.2,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,8.47,12049.7,114.1748
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,8.47,12049.5,75.8062
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,8.47,21404.9,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,40,8946.9,119.6696
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,40,8946.7,92.283
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,10.16,40,15840.5,36.5826
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,40,8957.8,111.34
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,40,8957.6,82.9692
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,40,16121.1,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,40,15222.8,86.0206
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,40,15222.6,57.7258
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,40,22368.4,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,40,11963.5,87.172
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,40,11963.3,58.5048
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,40,19203.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,50,8942.9,118.3586
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,50,8942.7,91.4812
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,10.16,50,15742.5,36.5902
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,50,8953.7,110.0176
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,50,8953.5,82.1484
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,50,16021.9,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,50,15219.2,84.702
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,50,15219,56.905
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,50,22269.5,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,50,11959.4,85.937
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,50,11959.2,57.6802
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,50,19099.8,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,60,8939.8,117.4352
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,10.16,60,8939.6,90.8618
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,10.16,60,15662.7,36.5978
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,60,8950.5,108.7978
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,60,8950.3,81.5176
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,10.16,60,15947.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,60,15216.4,83.4784
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,60,15216.1,56.2742
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,10.16,60,22195.1,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,60,11956.2,84.6222
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,60,11956,57.0418
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,10.16,60,19029.6,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,17,8.47,8985.2,132.0044
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,17,8.47,8985,99.7044
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,17,8.47,16660.8,36.3052
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,8.47,8997,124.1764
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,8.47,8996.8,90.839
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,8.47,16954,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,8.47,15248,98.8798
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,8.47,15247.8,65.6108
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,8.47,23187.1,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,8.47,12003.1,100.0768
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,8.47,12002.8,66.4392
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,17,8.47,20086.2,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,17,40,8906.1,106.628
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,17,40,8905.9,83.9838
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,17,40,14615.2,36.4724
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,40,8916.7,98.6062
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,40,8916.5,74.7232
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,40,14917.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,40,15174.8,73.302
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,40,15174.6,49.4912
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,40,21157.3,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,40,11922.5,74.4382
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,40,11922.3,50.2626
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,17,40,18001.8,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,17,50,8902.4,105.4576
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,17,50,8902.2,83.239
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,17,50,14530.7,36.48
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,50,8912.9,97.47
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,50,8912.7,73.9556
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,50,14819.5,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,50,15171.3,72.1696
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,50,15171.1,48.7236
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,50,21059.2,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,50,11918.6,73.3096
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,50,11918.4,49.495
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,17,50,17902.7,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,8.49,17,60,8899.5,104.3366
NGF_92%,NGtank,Solidwood,Triple_pane,5,8.49,17,60,8899.3,82.6614
ASHP2,NGtank,Solidwood,Triple_pane,5,8.49,17,60,14456.2,36.4838
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,60,8909.9,96.5124
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,60,8909.7,73.3666
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,8.49,17,60,14748,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,60,15168.6,71.2158
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,60,15168.4,48.1346
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,8.49,17,60,20988,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,60,11915.7,72.3178
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,8.49,17,60,11915.5,48.8984
ASHP2,ElectricHP,Solidwood,Triple_pane,5,8.49,17,60,17832.8,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,8.47,8963.2,125.4228
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,8.47,8963,95.3838
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,10.16,8.47,16017.6,36.4116
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,8.47,8974.6,117.0856
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,8.47,8974.4,86.3436
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,8.47,16290,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,8.47,15229.6,91.8156
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,8.47,15229.4,61.1306
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,8.47,22529.1,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,8.47,11980.5,92.9366
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,8.47,11980.3,61.9096
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,8.47,19376.4,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,40,8877.5,97.736
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,40,8877.4,78.4662
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,10.16,40,13736.8,36.6966
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,40,8887.5,89.433
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,40,8887.4,68.8712
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,40,14004.9,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,40,15156.8,64.1212
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,40,15156.6,43.6354
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,40,20255.6,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,40,11893,65.17
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,40,11892.9,44.3574
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,40,17098.7,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,50,8873.5,96.3148
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,50,8873.3,77.6682
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,10.16,50,13635.1,36.708
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,50,8883.4,88.179
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,50,8883.3,68.0504
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,50,13902.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,50,15153.3,62.8406
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,50,15153.1,42.8146
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,50,20154,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,50,11888.9,63.9084
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,50,11888.7,43.5328
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,50,16979.4,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,60,8870.4,95.3724
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,10.16,60,8870.2,77.0564
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,10.16,60,13555.4,36.7156
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,60,8880.3,87.1796
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,60,8880.1,67.4158
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,10.16,60,13845.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,60,15150.6,61.8716
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,60,15150.4,42.18
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,10.16,60,20096.9,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,60,11885.7,62.9584
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,60,11885.6,42.8982
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,10.16,60,16920.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,17,8.47,8917.5,110.4736
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,17,8.47,8917.3,86.1802
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,17,8.47,14686.7,36.366
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,8.47,8928.4,103.151
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,8.47,8928.3,77.0868
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,8.47,14967,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,8.47,15180,77.8734
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,8.47,15179.8,51.87
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,8.47,21201.7,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,8.47,11934.3,78.9982
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,8.47,11934.2,52.6528
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,17,8.47,18054.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,17,40,8839.5,85.88
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,17,40,8839.3,70.6952
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,17,40,12598.6,36.5522
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,40,8848.9,77.7366
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,40,8848.8,61.1268
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,40,12863.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,40,15111.4,52.4286
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,40,15111.3,35.9062
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,40,19109.7,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,40,11854.4,53.4964
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,40,11854.3,36.613
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,17,40,15941,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,17,50,8835.8,84.7894
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,17,50,8835.7,69.9694
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,17,50,12502.6,36.5598
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,50,8845.2,76.3382
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,50,8845.1,60.3782
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,50,12772.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,50,15108.1,51.053
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,50,15108,35.1576
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,50,19017.4,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,50,11850.7,52.0638
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,50,11850.5,35.8568
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,17,50,15851.4,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,17.5,17,60,8833,83.7064
NGF_92%,NGtank,Solidwood,Triple_pane,5,17.5,17,60,8832.9,69.407
ASHP2,NGtank,Solidwood,Triple_pane,5,17.5,17,60,12446.3,36.5636
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,60,8842.3,75.43
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,60,8842.2,59.8006
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,17.5,17,60,12700.6,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,60,15105.6,50.1448
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,60,15105.4,34.5762
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,17.5,17,60,18946,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,60,11847.8,51.1974
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,17.5,17,60,11847.6,35.2754
ASHP2,ElectricHP,Solidwood,Triple_pane,5,17.5,17,60,15776.2,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,22,10.16,8.47,8951.7,121.809
NGF_92%,NGtank,Solidwood,Triple_pane,5,22,10.16,8.47,8951.5,93.0886
ASHP2,NGtank,Solidwood,Triple_pane,5,22,10.16,8.47,15683.3,36.4154
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,8.47,8963,113.753
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,8.47,8962.8,84.0294
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,8.47,15969.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,8.47,15218.1,88.483
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,8.47,15217.9,58.8164
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,8.47,22208.7,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,8.47,11968.9,89.5926
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,8.47,11968.7,59.5878
ASHP2,ElectricHP,Solidwood,Triple_pane,5,22,10.16,8.47,19055.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,22,10.16,40,8865.9,94.1564
NGF_92%,NGtank,Solidwood,Triple_pane,5,22,10.16,40,8865.7,76.1444
ASHP2,NGtank,Solidwood,Triple_pane,5,22,10.16,40,13397.5,36.7118
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,40,8875.8,85.7698
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,40,8875.6,66.5114
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,40,13654.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,40,15145.8,60.4656
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,40,15145.6,41.2756
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,40,19906.2,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,40,11881.2,61.503
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,40,11881.1,41.99
ASHP2,ElectricHP,Solidwood,Triple_pane,5,22,10.16,40,16750.3,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,22,10.16,50,8861.9,92.967
NGF_92%,NGtank,Solidwood,Triple_pane,5,22,10.16,50,8861.7,75.3502
ASHP2,NGtank,Solidwood,Triple_pane,5,22,10.16,50,13292.3,36.7232
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,50,8871.7,84.493
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,50,8871.5,65.6868
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,50,13555.5,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,50,15142.3,59.1888
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,50,15142.2,40.451
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,50,19807.4,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,50,11877.1,60.2186
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,50,11877,41.1654
ASHP2,ElectricHP,Solidwood,Triple_pane,5,22,10.16,50,16633,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,22,10.16,60,8858.8,91.8004
NGF_92%,NGtank,Solidwood,Triple_pane,5,22,10.16,60,8858.6,74.7346
ASHP2,NGtank,Solidwood,Triple_pane,5,22,10.16,60,13207,36.7308
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,60,8868.5,83.5392
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,60,8868.3,65.0522
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,22,10.16,60,13473.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,60,15139.7,58.2312
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,60,15139.5,39.8164
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,10.16,60,19726.1,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,60,11873.9,59.2914
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,22,10.16,60,11873.8,40.527
ASHP2,ElectricHP,Solidwood,Triple_pane,5,22,10.16,60,16549.2,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,22,17,8.47,8906.3,107.2246
NGF_92%,NGtank,Solidwood,Triple_pane,5,22,17,8.47,8906.1,83.923
ASHP2,NGtank,Solidwood,Triple_pane,5,22,17,8.47,14366,36.366
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,22,17,8.47,8917,99.5486
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,22,17,8.47,8916.9,74.7954
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,22,17,8.47,14633,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,17,8.47,15168.6,74.2748
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,17,8.47,15168.4,49.5824
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,17,8.47,20868,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,22,17,8.47,11922.9,75.3882
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,22,17,8.47,11922.7,50.3576
ASHP2,ElectricHP,Solidwood,Triple_pane,5,22,17,8.47,17719.7,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,22,17,40,8828.5,82.4334
NGF_92%,NGtank,Solidwood,Triple_pane,5,22,17,40,8828.3,68.4874
ASHP2,NGtank,Solidwood,Triple_pane,5,22,17,40,12272.6,36.5598
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,22,17,40,8837.7,73.7124
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,5,22,17,40,8837.5,58.8696
ASHP2,GasInstantaneous,Solidwood,Triple_pane,5,22,17,40,12511.9,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,17,40,15101.2,48.4348
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,17,40,15101,33.6528
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,5,22,17,40,18757.8,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,5,22,17,40,11843.1,50.0042
NGF_92%,ElectricHP,Solidwood,Triple_pane,5,22,17,40,11843,34.3444
ASHP2,ElectricHP,Solidwood,Triple_pane,5,22,17,40,15604.3,0
NGF_65%,NGtank,Solidwood,Triple_pane,5,22,17,50,8824.8,81.377
NGF_92%,NGtank,Solidwood,Triple_pane,5,22,17,50,8824.7,67.7692
ASHP2,NGtank,Solidwood,Triple_pane,5,22,17,50,12175.4,36.5674
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,5,22,17,50,8834,72.6104
